CPU	 1	 0
CPU	 3	 0.01665
CPU	 5	 0.016675
CPU	 7	 0
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0.016675
CPU	 15	 0.01665
CPU	 17	 0.016675
CPU	 19	 0
CPU	 21	 0.016675
CPU	 23	 0
CPU	 25	 0.016675
CPU	 27	 0.016675
CPU	 29	 0
CPU	 31	 0.016675
CPU	 33	 0.01665
CPU	 35	 0
CPU	 37	 0.016675
CPU	 39	 0.016675
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0.016675
CPU	 47	 0.016675
CPU	 49	 0
IO	 0	 1955.1
IO	 2	 1955.2
IO	 4	 1955.23
IO	 6	 1955.3
IO	 8	 1955.37
IO	 10	 1955.4
IO	 12	 1955.43
IO	 14	 1955.47
IO	 16	 1955.5
IO	 18	 1955.53
IO	 20	 1955.55
IO	 22	 1955.57
IO	 24	 1955.57
IO	 26	 1955.58
IO	 28	 1955.6
IO	 30	 1955.62
IO	 32	 1955.58
IO	 34	 1955.58
IO	 36	 1955.57
IO	 38	 1955.55
IO	 40	 1955.53
IO	 42	 1955.5
IO	 44	 1955.48
IO	 46	 1955.43
IO	 48	 1955.38
