CPU	 1	 0.014781
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0.01476
CPU	 9	 0
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0.014781
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0
CPU	 27	 0
CPU	 29	 0
CPU	 31	 0
CPU	 33	 0.014781
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0.01476
CPU	 41	 0
CPU	 43	 0
CPU	 45	 0
CPU	 47	 0
CPU	 49	 0.014781
CPU	 51	 0.014781
CPU	 53	 0
CPU	 55	 0.014781
CPU	 57	 0
CPU	 59	 0
CPU	 61	 0.014781
CPU	 63	 0.01476
CPU	 65	 0.014781
CPU	 67	 0
CPU	 69	 0
CPU	 71	 0
CPU	 73	 0
CPU	 75	 0
CPU	 77	 0.014781
CPU	 79	 0.014781
CPU	 81	 0.01476
CPU	 83	 0
CPU	 85	 0.014781
CPU	 87	 0.014781
CPU	 89	 0.014781
CPU	 91	 0.01476
CPU	 93	 0.01476
CPU	 95	 0.014781
CPU	 97	 0.014781
CPU	 99	 0.014781
CPU	 101	 0
CPU	 103	 0
CPU	 105	 0
CPU	 107	 0
CPU	 109	 0.014781
CPU	 111	 0.014781
CPU	 113	 0.014781
CPU	 115	 0.014781
CPU	 117	 0.014781
CPU	 119	 0.01476
CPU	 121	 0.01476
CPU	 123	 0.029539
CPU	 125	 0.014781
CPU	 127	 0.014781
CPU	 129	 0.014781
CPU	 131	 0.014781
CPU	 133	 0.01476
CPU	 135	 0.014781
CPU	 137	 0.014781
CPU	 139	 0.01476
CPU	 141	 0.01476
CPU	 143	 0.014781
CPU	 145	 0.014781
CPU	 147	 0.01476
CPU	 149	 0.014781
CPU	 151	 0.014781
CPU	 153	 0.01476
CPU	 155	 0.014781
CPU	 157	 0.014781
CPU	 159	 0.01476
CPU	 161	 0.014781
CPU	 163	 0.01476
CPU	 165	 0.014781
CPU	 167	 0.014781
CPU	 169	 0.01476
CPU	 171	 0.02956
CPU	 173	 0.01476
CPU	 175	 0.014781
CPU	 177	 0.01476
CPU	 179	 0.02956
CPU	 181	 0.01476
CPU	 183	 0.014781
CPU	 185	 0.01476
CPU	 187	 0.014781
CPU	 189	 0.014781
CPU	 191	 0.01476
CPU	 193	 0.014781
CPU	 195	 0.01476
CPU	 197	 0.014781
CPU	 199	 0.014781
IO	 0	 1745.74
IO	 2	 1744.10
IO	 4	 1743.49
IO	 6	 1744
IO	 8	 1743.62
IO	 10	 1743.66
IO	 12	 1745.97
IO	 14	 1743.78
IO	 16	 1743.84
IO	 18	 1743.89
IO	 20	 1743.93
IO	 22	 1743.98
IO	 24	 1745.71
IO	 26	 1744.72
IO	 28	 1744.13
IO	 30	 1744.2
IO	 32	 1745.5
IO	 34	 1746.52
IO	 36	 1744.29
IO	 38	 1744.48
IO	 40	 1746.41
IO	 42	 1745.18
IO	 44	 1744.47
IO	 46	 1744.50
IO	 48	 1746.97
IO	 50	 1744.59
IO	 52	 1744.6
IO	 54	 1746.94
IO	 56	 1746.26
IO	 58	 1746.11
IO	 60	 1746.52
IO	 62	 1745.57
IO	 64	 1744.81
IO	 66	 1747.08
IO	 68	 1745.30
IO	 70	 1746.32
IO	 72	 1744.99
IO	 74	 1746.68
IO	 76	 1745.08
IO	 78	 1745.37
IO	 80	 1745.00
IO	 82	 1746.63
IO	 84	 1745.88
IO	 86	 1745.1
IO	 88	 1746.32
IO	 90	 1745.09
IO	 92	 1746.59
IO	 94	 1745.10
IO	 96	 1745.12
IO	 98	 1745.12
IO	 100	 1746.37
IO	 102	 1746.59
IO	 104	 1746.52
IO	 106	 1745.13
IO	 108	 1745.13
IO	 110	 1745.12
IO	 112	 1745.12
IO	 114	 1745.12
IO	 116	 1745.12
IO	 118	 1745.10
IO	 120	 1745.09
IO	 122	 1745.09
IO	 124	 1745.08
IO	 126	 1745.04
IO	 128	 1745.03
IO	 130	 1745.02
IO	 132	 1744.99
IO	 134	 1745.0
IO	 136	 1744.95
IO	 138	 1744.91
IO	 140	 1744.9
IO	 142	 1745.5
IO	 144	 1744.82
IO	 146	 1744.78
IO	 148	 1745.10
IO	 150	 1745.26
IO	 152	 1745.35
IO	 154	 1744.93
IO	 156	 1745.1
IO	 158	 1745
IO	 160	 1744.8
IO	 162	 1745.22
IO	 164	 1745.13
IO	 166	 1745.1
IO	 168	 1745.1
IO	 170	 1745.03
IO	 172	 1745.0
IO	 174	 1744.84
IO	 176	 1744.77
IO	 178	 1744.73
IO	 180	 1744.56
IO	 182	 1744.5
IO	 184	 1744.57
IO	 186	 1744.46
IO	 188	 1744.3
IO	 190	 1744.1
IO	 192	 1743.95
IO	 194	 1743.79
IO	 196	 1743.93
IO	 198	 1744.07
