CPU	 1	 0.016675
CPU	 3	 0
CPU	 5	 0
CPU	 7	 0.016675
CPU	 9	 0.016675
CPU	 11	 0
CPU	 13	 0
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0
CPU	 23	 0
CPU	 25	 0.016675
CPU	 27	 0.01665
CPU	 29	 0.016675
CPU	 31	 0.01665
CPU	 33	 0.016675
CPU	 35	 0.016675
CPU	 37	 0.016675
CPU	 39	 0
CPU	 41	 0.01665
CPU	 43	 0.016675
CPU	 45	 0.03335
CPU	 47	 0
CPU	 49	 0.016675
CPU	 51	 0.016675
CPU	 53	 0.01665
CPU	 55	 0.01665
CPU	 57	 0
CPU	 59	 0.016675
CPU	 61	 0.016675
CPU	 63	 0.016675
CPU	 65	 0.016675
CPU	 67	 0
CPU	 69	 0.01665
CPU	 71	 0.01665
CPU	 73	 0.033325
CPU	 75	 0.016675
CPU	 77	 0.016675
CPU	 79	 0.01665
CPU	 81	 0.016675
CPU	 83	 0.016675
CPU	 85	 0.01665
CPU	 87	 0.03335
CPU	 89	 0.01665
CPU	 91	 0.03335
CPU	 93	 0.033325
CPU	 95	 0.016675
CPU	 97	 0.016675
CPU	 99	 0.033325
IO	 0	 2223.95
IO	 2	 2224
IO	 4	 2224.05
IO	 6	 2224.1
IO	 8	 2224.15
IO	 10	 2224.18
IO	 12	 2224.23
IO	 14	 2224.27
IO	 16	 2224.32
IO	 18	 2224.35
IO	 20	 2224.38
IO	 22	 2224.42
IO	 24	 2224.47
IO	 26	 2224.48
IO	 28	 2224.52
IO	 30	 2224.52
IO	 32	 2224.55
IO	 34	 2224.55
IO	 36	 2224.55
IO	 38	 2224.55
IO	 40	 2224.55
IO	 42	 2224.57
IO	 44	 2224.57
IO	 46	 2224.55
IO	 48	 2224.53
IO	 50	 2224.52
IO	 52	 2224.52
IO	 54	 2224.5
IO	 56	 2224.48
IO	 58	 2224.45
IO	 60	 2224.42
IO	 62	 2224.4
IO	 64	 2224.35
IO	 66	 2224.33
IO	 68	 2224.3
IO	 70	 2224.27
IO	 72	 2224.22
IO	 74	 2224.17
IO	 76	 2224.13
IO	 78	 2224.08
IO	 80	 2224.03
IO	 82	 2223.98
IO	 84	 2223.92
IO	 86	 2223.87
IO	 88	 2223.78
IO	 90	 2223.72
IO	 92	 2223.65
IO	 94	 2223.57
IO	 96	 2223.52
IO	 98	 2223.43
