CPU	 1	 0.016675
CPU	 3	 0
CPU	 5	 0.016675
CPU	 7	 0
CPU	 9	 0.01665
CPU	 11	 0
CPU	 13	 0.016675
CPU	 15	 0
CPU	 17	 0
CPU	 19	 0
CPU	 21	 0.01665
CPU	 23	 0
CPU	 25	 0.01665
CPU	 27	 0.016675
CPU	 29	 0.01665
CPU	 31	 0
CPU	 33	 0
CPU	 35	 0
CPU	 37	 0
CPU	 39	 0.016675
CPU	 41	 0.01665
CPU	 43	 0
CPU	 45	 0.016675
CPU	 47	 0.016675
CPU	 49	 0
CPU	 51	 0.01665
CPU	 53	 0.01665
CPU	 55	 0.01665
CPU	 57	 0.01665
CPU	 59	 0
CPU	 61	 0
CPU	 63	 0
CPU	 65	 0.016675
CPU	 67	 0.016675
CPU	 69	 0.016675
CPU	 71	 0.016675
CPU	 73	 0.016675
CPU	 75	 0.016675
CPU	 77	 0
CPU	 79	 0.016675
CPU	 81	 0.01665
CPU	 83	 0.016675
CPU	 85	 0.03335
CPU	 87	 0.01665
CPU	 89	 0.016675
CPU	 91	 0.016675
CPU	 93	 0.01665
CPU	 95	 0.016675
CPU	 97	 0.033325
CPU	 99	 0.033325
CPU	 101	 0.033325
CPU	 103	 0.016675
CPU	 105	 0.03335
CPU	 107	 0.016675
CPU	 109	 0.01665
CPU	 111	 0.016675
CPU	 113	 0.016675
CPU	 115	 0.01665
CPU	 117	 0.033325
CPU	 119	 0.033325
CPU	 121	 0.01665
CPU	 123	 0.01665
CPU	 125	 0.016675
CPU	 127	 0.033325
CPU	 129	 0.016675
CPU	 131	 0.016675
CPU	 133	 0.016675
CPU	 135	 0.033325
CPU	 137	 0.033325
CPU	 139	 0.033325
CPU	 141	 0.033325
CPU	 143	 0.01665
CPU	 145	 0.01665
CPU	 147	 0.016675
CPU	 149	 0.03335
CPU	 151	 0.016675
CPU	 153	 0.033325
CPU	 155	 0.033325
CPU	 157	 0.05
CPU	 159	 0.03335
CPU	 161	 0.01665
CPU	 163	 0.033325
CPU	 165	 0.016675
CPU	 167	 0.03335
CPU	 169	 0.033325
CPU	 171	 0.016675
CPU	 173	 0.05
CPU	 175	 0.05
CPU	 177	 0.033325
CPU	 179	 0.033325
CPU	 181	 0.033325
CPU	 183	 0.05
CPU	 185	 0.05
CPU	 187	 0.033325
CPU	 189	 0.03335
CPU	 191	 0.033325
CPU	 193	 0.03335
CPU	 195	 0.016675
CPU	 197	 0.033325
CPU	 199	 0.03335
IO	 0	 3054.3
IO	 2	 3054.37
IO	 4	 3054.45
IO	 6	 3054.5
IO	 8	 3054.58
IO	 10	 3054.65
IO	 12	 3054.7
IO	 14	 3054.77
IO	 16	 3054.82
IO	 18	 3054.87
IO	 20	 3054.93
IO	 22	 3054.98
IO	 24	 3055.03
IO	 26	 3055.07
IO	 28	 3055.12
IO	 30	 3055.15
IO	 32	 3055.18
IO	 34	 3055.22
IO	 36	 3055.25
IO	 38	 3055.27
IO	 40	 3055.3
IO	 42	 3055.32
IO	 44	 3055.35
IO	 46	 3055.35
IO	 48	 3055.38
IO	 50	 3055.4
IO	 52	 3055.42
IO	 54	 3055.42
IO	 56	 3055.43
IO	 58	 3055.45
IO	 60	 3055.45
IO	 62	 3055.45
IO	 64	 3055.45
IO	 66	 3055.43
IO	 68	 3055.43
IO	 70	 3055.43
IO	 72	 3055.43
IO	 74	 3055.43
IO	 76	 3055.43
IO	 78	 3055.42
IO	 80	 3055.42
IO	 82	 3055.4
IO	 84	 3055.37
IO	 86	 3055.35
IO	 88	 3055.33
IO	 90	 3055.3
IO	 92	 3055.28
IO	 94	 3055.25
IO	 96	 3055.22
IO	 98	 3055.17
IO	 100	 3055.13
IO	 102	 3055.1
IO	 104	 3055.05
IO	 106	 3054.98
IO	 108	 3054.95
IO	 110	 3054.9
IO	 112	 3054.85
IO	 114	 3054.8
IO	 116	 3054.75
IO	 118	 3054.68
IO	 120	 3054.6
IO	 122	 3054.55
IO	 124	 3054.47
IO	 126	 3054.42
IO	 128	 3054.35
IO	 130	 3054.27
IO	 132	 3054.2
IO	 134	 3054.12
IO	 136	 3054.05
IO	 138	 3053.97
IO	 140	 3053.9
IO	 142	 3053.8
IO	 144	 3053.73
IO	 146	 3053.63
IO	 148	 3053.55
IO	 150	 3053.45
IO	 152	 3053.37
IO	 154	 3053.28
IO	 156	 3053.18
IO	 158	 3053.07
IO	 160	 3052.95
IO	 162	 3052.83
IO	 164	 3052.73
IO	 166	 3052.65
IO	 168	 3052.55
IO	 170	 3052.45
IO	 172	 3052.32
IO	 174	 3052.2
IO	 176	 3052.03
IO	 178	 3051.92
IO	 180	 3051.77
IO	 182	 3051.62
IO	 184	 3051.47
IO	 186	 3051.33
IO	 188	 3051.22
IO	 190	 3051.08
IO	 192	 3050.93
IO	 194	 3050.8
IO	 196	 3050.65
IO	 198	 3050.53
